code,imgid,pred,keyword,strong,product_name_text,generic_name_text
3760162121667,1,haircare,shampoo,True,shampooing solide,
3178041351164,2,haircare,shampoo,True,Shampooing solude RÉPARATION,
41508282,1,haircare,shampoo,True,shampooing solide N. A. E bio,
3178041351188,1,haircare,shampoo,True,Shampooing solide nutrition,
3245677725437,7,skincare,déodorant,False,Déodorant,Déodorant
3245677725475,2,skincare,déodorant,False,Déodorant compressé,Déodorant compressé
3245677725468,2,skincare,déodorant,False,Déodorant compressé,Déodorant compressé
3245678612439,2,skincare,déodorant,False,Déodorant vanille,Déodorant vanille
3245678612422,2,skincare,déodorant,False,Déodorant grenade,Déodorant grenade
3245678045077,9,skincare,déodorant,False,Déodorant,Déodorant
3245678045114,7,skincare,déodorant,False,Déodorant,Déodorant
3245678045138,5,skincare,déodorant,False,Déodorant,Déodorant
3245678612491,2,skincare,déodorant,False,Déodorant Energy 24h,Déodorant Energy 24h
3245677725352,6,skincare,deodorant,True,Deodorant doux bio hibiscus,Deodorant doux bio hibiscus
3245678612507,4,skincare,déodorant,False,Déodorant power 24h,Déodorant power 24h
3245677725420,11,skincare,déodorant,False,Déodorant,Déodorant
3245677725444,9,skincare,déodorant,False,Déodorant,Déodorant
3596710509287,11,skincare,déodorant,False,Déodorant,Déodorant
8710522476079,3,skincare,déodorant,False,DOVE Déodorant Femme Spray Pierre d'Alun et Beurre de Karité 6x200ml,null
3245677725666,10,skincare,anti-transpirant,False,Anti-transpirant,Anti-transpirant
3245677725369,2,skincare,hydratant,False,Cosmia cosmos- eau micellaire hydratante - à l'extrait de calendula bio - 500 ml,Cosmia cosmos- eau micellaire hydratante - à l'extrait de calendula bio - 500 ml
3245678599815,1,skincare,crème,False,Crème mains anti-dessèchement,Crème mains anti-dessèchement
3245678599846,1,skincare,crème,False,Crème mains SOS mains abîmées,Crème mains SOS mains abîmées
3245678622841,2,haircare,laque,True,COSMIA - LAQUE À LA PROVITAMINE B5 ET VITAMINE PP - FORCE et BRILLANCE - 300ML/ VOLUME NOMINAL405ML ?,COSMIA - LAQUE À LA PROVITAMINE B5 ET VITAMINE PP - FORCE et BRILLANCE - 300ML/ VOLUME NOMINAL405ML ?
3245678629871,4,skincare,aloe vera,False,Cire professionnelle à l'aloe vera,Cire professionnelle à l'aloe vera
3245678629901,1,skincare,aloe vera,False,Bandes de cire froide corps à l'aloe vera,Bandes de cire froide corps à l'aloe vera
4002448098188,1,skincare,creme,False,waschcreme,
3298656600799,1,skincare,savon,True,savon de Marseille en tranches,
3245678671245,1,skincare,savon,True,Savon doux à l'extrait de fleur de jasmin,Savon doux à l'extrait de fleur de jasmin
3596710514458,2,skincare,savon,True,Boite porte savon solide,Boite porte savon solide
3596710520114,1,skincare,savon,True,Capsules 2 en 1 au savon de Marseille,Capsules 2 en 1 au savon de Marseille
3245678042151,1,skincare,savon,True,Cosmia bio,Bio savon liquide mains a l'amande douce bio
3701436910037,1,skincare,savon,True,savon bienfaisant,
3245678671214,2,skincare,savon,True,Savon doux à l'huile d'amande douce,Savon doux à l'huile d'amande douce
6132154700193,1,skincare,savon,True,savon mains,
3245678599839,2,skincare,crème,False,Crème mains anti-âge,Crème mains anti-âge
3245677724942,2,skincare,crème,False,Crème Anti-âge jour bio à l'huile d'Argan et acide hyaluronique,Crème Anti-âge jour bio à l'huile d'Argan et acide hyaluronique
3245678704448,1,makeup,poudre,False,Talc en poudre,Talc en poudre
3245678141281,7,skincare,anti-transpirant,False,Anti-transpirant,Anti-transpirant
3245678671184,2,skincare,savon,True,Savon doux au beurre de karité,Savon doux au beurre de karité
3245678056417,1,skincare,creme,False,Eco recharge - creme lavante mains,Eco recharge - creme lavante mains
3245677724959,2,skincare,crème,False,Crème anti-âge nuit bio à l'huile d'argan et acide hyaluronique,Crème anti-âge nuit bio à l'huile d'argan et acide hyaluronique
3245678671207,10,skincare,savon,True,savon de Marseille brut,savon de Marseille brut
3245678629925,1,skincare,aloe vera,False,Crème dépilatoire corps à l'aloe vera,Crème dépilatoire corps à l'aloe vera
3245677724966,10,skincare,visage,False,Gommage visage,Gommage visage
3596710522002,1,skincare,scrub,False,Cosmia bio trousse soin visage anti age + scrub,Cosmia bio trousse soin visage anti age + scrub
3245678629895,1,skincare,aloe vera,False,Bandes de cire froide visage a l 'aloe vera,Bandes de cire froide visage a l 'aloe vera
3596710514427,9,skincare,douche,False,Fleur de douche,Fleur de douche
3245678629932,2,skincare,crème,False,Crème dépilatoire corps au beurre de karité,Crème dépilatoire corps au beurre de karité
3245678144718,10,skincare,uva,False,Cosmia - eau de parfum - cosmia sauvage - pour homme - 100 ml,Cosmia - eau de parfum - cosmia sauvage - pour homme - 100 ml
3245678599853,1,skincare,crème,False,Crème pieds anti-dessèchement,Crème pieds anti-dessèchement
3245678612545,3,skincare,rasage,False,Lotion apres-rasage activ,Lotion apres-rasage activ
3245678612453,3,skincare,anti-transpirant,False,Anti-transpirant,Anti-transpirant
3245678612477,4,skincare,anti-transpirant,False,Anti-transpirant no trace,Anti-transpirant no trace
3245678069226,2,skincare,creme,False,Dermo confort nutri creme de douche soin,Dermo confort nutri creme de douche soin
3245678090473,2,skincare,gommage,False,Gommage corps douceur aux grains de fruit de la passion,Gommage corps douceur aux grains de fruit de la passion
3245678042229,2,skincare,hydratant,False,Creme visage hydratante a l'huile d'amande douce bio,Creme visage hydratante a l'huile d'amande douce bio
3245678069219,2,skincare,creme,False,Creme de douche soin,Creme de douche soin
3245678042236,4,skincare,hydratant,False,Cosmia cosmos bio - eau micellaire hydratante - à l'extrait de calendula bio - tous types de peaux - 250 ml,Cosmia cosmos bio - eau micellaire hydratante - à l'extrait de calendula bio - tous types de peaux - 250 ml
3245678075876,1,skincare,shower gel,True,Shower gel mysterious time,Shower gel mysterious time
3245678623572,2,skincare,crème,False,Crème anti-âge jour et nuit 4 en 1,Crème anti-âge jour et nuit 4 en 1
3245678600009,2,skincare,collagen,False,Soin contour des yeux anti rides au Collageneer,Soin contour des yeux anti rides au Collageneer
3245678599983,1,skincare,collagen,False,Cosmia - crème de nuit - 40 + anti rides au collageneer® - tous types de peaux - 50ml,Cosmia - crème de nuit - 40 + anti rides au collageneer® - tous types de peaux - 50ml
3245678599976,3,skincare,collagen,False,Cosmia crème de jour anti rides au collageneer®,Cosmia crème de jour anti rides au collageneer®
3245678691496,4,skincare,nettoyant,True,Lingettes nettoyantes à l'huile d'olive,Lingettes nettoyantes à l'huile d'olive
3245678691489,1,skincare,nettoyant,True,Lingettes nettoyantes à l'aloe vera bio,Lingettes nettoyantes à l'aloe vera bio
3245678691472,5,skincare,visage,False,Lingettes visage et mains à l'huile d'amande douce,Lingettes visage et mains à l'huile d'amande douce
8436097094134,1,skincare,nettoyant,True,lingeries nettoyantes,
3245678709085,2,skincare,nettoyant,True,Lingettes nettoyantes,Lingettes nettoyantes
3245677745961,5,skincare,visage,False,25 lingettes démaquillantes visage et yeux,25 lingettes démaquillantes visage et yeux
3222472863427,1,skincare,savon,True,gel l'avant savon de Marseille feuilles d olive,
0712221734328,1,skincare,savon,True,Savon argan bio,
3010351760123,1,skincare,savon,True,savon bébé,
3564706621169,2,skincare,savon,True,copeaux de savon de marseille,
3660050015408,1,skincare,savon,True,savon certifié au lait de chèvre bio,
3489940081169,2,skincare,savon,True,"savon liquide, certifié bio",
3010351750421,1,skincare,savon,True,savon,
3770010742067,1,skincare,savon,True,savon api,
3700599202744,1,skincare,savon,True,Savon extra doux,
8710908719615,1,skincare,savon,True,Dove Savon Pain de Toilette Soin et Huile Surgras 2x100g Lot de 3,Savon Pain de Toilette
20168797,4,skincare,savon,True,Savon de Marseille amande,
5060144647818,1,skincare,déodorant,False,Déodorant Naturel Menthe et Eucalyptus,
5712873282302,1,skincare,shaving,True,"Shaving Gel, Sensitive, with Aloe Vera & Vitamin E",
8712561252485,3,skincare,déodorant,False,Axe Déodorant Bodyspray Homme Provocation 48h Non-Stop Frais 150ml,Déodorant Homme Spray
8710522428900,1,skincare,déodorant,False,DOVE Déodorant Femme Anti-Transpirant Stick Original 2x50ml,Dove Déodorant Femme Stick Anti Transpirant Original Lot de 2x40ml
0711381309339,1,skincare,hand soap,True,Stonewall Kitchen - Herbes de Provence Hand Soap 16.9 oz,
7590749524132,1,skincare,crème,False,crème mains,
3660005628844,1,skincare,crème,False,crème mains,
9782017209935,1,skincare,crème,False,Crème main nourrissante,
3253581542958,1,skincare,crème,False,Crème mains peaux sèches,
3660005302164,1,haircare,cheveux,False,Cheveux & ongles,
3614224874407,1,makeup,vernis à ongles,True,Vernis à ongles Red Carpet,
2100003054517,1,makeup,vernis à ongles,True,Vernis à ongles lait,
3245678589793,1,haircare,cheveux,False,Cosmia - shampoing après-shampoing expert - antipelliculaire 2 en 1 au climbazole - cheveux normaux - 400ml,Cosmia - shampoing après-shampoing expert - antipelliculaire 2 en 1 au climbazole - cheveux normaux - 400ml
3596710515431,3,skincare,crème,False,Crème dépilatoire au beurre de karité,Crème dépilatoire au beurre de karité
3245678589779,1,haircare,cheveux,False,Cosmia - shampoing expert - antipelliculaire citrus au climbazole - cheveux à tendance grasse à pellicules - 400ml,Cosmia - shampoing expert - antipelliculaire citrus au climbazole - cheveux à tendance grasse à pellicules - 400ml
3245678562635,1,skincare,crème,False,Cosmia - crème de douche soin de50,Cosmia - crème de douche soin de50
3245678706305,1,skincare,crème,False,Cosmia - crème mains - au beurre de karité - 30 ml,Cosmia - crème mains - au beurre de karité - 30 ml
3596710515424,13,skincare,aloe vera,False,Cire professionnelle à l'aloe vera,Cire professionnelle à l'aloe vera
3245678671283,3,skincare,savon,True,Savon,Savon
3245678693315,4,haircare,volume,False,COSMIA - MOUSSE COIFFANTE - VOLUME - POUR CHEVEUX FINS et SANS VOLUME - 250 ML/ VOLUME NOMINAL335ML ?,COSMIA - MOUSSE COIFFANTE - VOLUME - POUR CHEVEUX FINS et SANS VOLUME - 250 ML/ VOLUME NOMINAL335ML ?
3245678154533,1,haircare,cheveux,False,Cosmia - shampoing technique color + /- à l'extrait de grenade et filtre uv - cheveux colorés - 250ml 400ml,Cosmia - shampoing technique color + /- à l'extrait de grenade et filtre uv - cheveux colorés - 250ml 400ml
3245678704394,1,skincare,nettoyant,True,Cosmia b - eau nettoyante - à l'huile d'amande douce - bébé - 250ml,Cosmia b - eau nettoyante - à l'huile d'amande douce - bébé - 250ml
9888888811489,1,skincare,crème,False,crème main,
3596710515448,7,skincare,aloe vera,False,Crème dépilatoire à l'aloe vera,Crème dépilatoire à l'aloe vera
3282770098938,1,skincare,spf,False,Créme SPF 50+,
3545500405018,2,skincare,crème,False,crème légère anti âge,
3760020737337,1,skincare,crème,False,Crème karité nourrissante,
3760098407637,1,makeup,contour,False,contour des yeux,
3700914701181,1,skincare,anti-age,False,Sérum anti-age,
08557239,1,skincare,crème,False,crème de la reine,
3660005899466,1,skincare,hydratant,False,Soin hydratant 3 en 1,
3660005104607,2,skincare,lait corps,True,Lait Corps Énergisant Framboise Menthe Poivrée,
3700343046242,4,skincare,visage,False,spray solaire visage et corps 50 SFP,
3222475630064,1,skincare,crème,False,Crème de soin nourrissante,
7110534393127,1,skincare,savon,True,savon surgras karité- avocat,
3537090020320,1,skincare,hydratant,False,crème hydratante pour toute la famille,
5025970801322,3,skincare,creme,False,Giveaway Creme,
4005808283712,1,skincare,creme,False,Sonnencreme 30,
8001090516152,1,skincare,creme,False,Zahncreme Pro Zahnschmelz,
4066447276749,2,skincare,creme,False,Dontodent Zahncreme Antibakteriell,
3574661606187,1,skincare,soothing,False,"Le Petit Marseillais Soothing Aloe Vera Body Milk 250ml, (8.9oz)",
8436570022807,1,skincare,spf,False,natural shield spf 30,
8004608242666,1,skincare,serum,True,Minu/hair serum,
8006540097144,1,haircare,conditioner,True,coconut milk conditioner,
8606106776331,2,skincare,collagen,False,Super Collagen beauty direct  BIOTIN,
4058172926204,2,haircare,shampoo,True,Natural Beauty Shampoo,
50052790,1,skincare,hydrating,False,Hydrating Light Moisturiser,
0072151452991,1,skincare,clay mask,True,Clay Mask,
4025089081296,3,skincare,anti-aging,False,Sante Anti-Aging Handcreme,
5010724526774,2,haircare,shampoo,True,Original Dry Shampoo,
5010724527375,2,makeup,blush,True,Dry Shampoo blush,
5010724527498,1,haircare,shampoo,True,Dry Shampoo,
5010724528105,1,haircare,shampoo,True,Batiste Dry Shampoo,
5010724532973,1,haircare,shampoo,True,dry shampoo,
5010724535950,1,haircare,shampoo,True,Batiste Dry Shampoo,
0851557003033,3,haircare,curl,False,Curl love,
3282770203806,1,haircare,keratin,False,KERATINcaps force et vitalité,
8025272627276,1,makeup,mascara,True,mascara violet,
8719238031183,1,haircare,curl,False,Curl definition cream,
5601312089711,1,skincare,creme,False,Creme Gordo,
0020714649562,1,skincare,moisturizing,False,Clinique For Men Moisturizing Lotion 100ml,
8901012116913,1,haircare,shampoo,True,Johnson's no more tears baby shampoo,
5050456522460,1,skincare,shower gel,True,Endless Night shower gel,
3474636970155,2,haircare,curl,False,Curl manifesto,
4059729287359,1,makeup,foundation,True,Pretty natural foundation,
3574661670393,1,skincare,moisturising,False,Aveeno kids face & body moisturising lotion,
8809851670620,1,skincare,serum,True,ceremoist glow lip serum,
2000008677486,1,makeup,powder,False,Compact Powder,
8809255781908,1,skincare,scrub,False,Black Scrub MASK,
10727946,1,skincare,lip balm,True,Apollo Lip Balm,
01897166,1,makeup,nail polish,True,acetone free nail polish remover,
5045091726632,3,skincare,eye cream,True,Boots No7 Men - Protect & Perfect Intense Advanced Eye Cream,
93035184,4,skincare,sunscreen,True,Sunscreen Lotion,
0017000068152,1,skincare,deodorant,True,Deodorant,
8858854602879,1,skincare,spf,False,skin doctor sun 60spf,
8480000860781,3,haircare,curl,False,Mascarilla Curl Perfect,
4260191981021,3,skincare,shave,False,Gaisbock after-shave,
5000169618813,1,haircare,shampoo,True,Anti Dandruff 2 - in 1 Shampoo and Conditioner,
5037156256291,1,haircare,frizz,False,Frizz Ease,
4063528009708,2,haircare,shampoo,True,Festes Shampoo für trockenes Haar,
9421906733105,1,skincare,mist,False,wake me up watermelon and rose face mist,
11162643,1,skincare,creme,False,NACHTCREME VITAL,
5060453457139,1,skincare,sunscreen,True,sunscreen whitening and vanishing,
4066447394757,1,skincare,creme,False,Clear Waschcreme,
5060144647726,1,skincare,deodorant,True,Natural Deodorant Skincare,
5060528326964,1,haircare,shampoo,True,happy naturals curl defining shampoo,
0041546000062,1,skincare,collagen,False,B'EAU Watermelon Citrus Collagen Water,
4005900917829,1,haircare,shampoo,True,Shampoo Classic mild,
96190807,2,haircare,pomade,True,Clay Pomade,
9000101049299,1,haircare,heat protection,False,Heat protection spray,
6928820029558,1,skincare,micellar,True,Garnier Micellar,
8997209270032,1,skincare,peel,False,Somethinc Peeling,
8710198369453,1,skincare,face wash,True,Gentle Face Wash,
4260602120872,1,skincare,body wash,True,hand & body wash Rosemary/Rosemary Duft,
4011700435074,1,haircare,shampoo,True,TABAC'S original bartshampoo & conditioner,
0877917000214,1,skincare,savon,True,FAIR & WHITE SAVON,
4025089084914,1,haircare,shampoo,True,Shampoo,
4063528001412,1,haircare,shampoo,True,Shampoo Bar,
4008233161235,1,skincare,creme,False,Cremedusche,
4063367400872,4,skincare,shave,False,Men After Shave Lotion,
9339341022619,1,haircare,blow dry,False,blow dry ever bounce,
8001120704504,1,haircare,shampoo,True,shampoo antiforfora,
0859475006075,2,skincare,deodorant,True,Life doesn’t stink Deodorant Unscented,
0859475006051,2,skincare,deodorant,True,Life Doesn’t Stink Deodorant Tangerine Spice,
4066447239058,3,skincare,niacinamide,False,Niacinamide Tagescreme,
4066447380439,1,skincare,creme,False,Enthaarungscreme,
5060489794680,1,skincare,moisturizing,False,Moisturizing gel-cream spf 30,
7509546680750,1,skincare,creme,False,Creme Dental Natural Extracts Açaí e Frutas Vermelhas,
7896512915917,1,skincare,acne,False,Sabonete Antiacne,
3612623516164,2,skincare,moisturising,False,moisturising lotion,
5050456522293,1,skincare,shower gel,True,"Playboy New York, Shower Gel & Shampoo",
3327520005054,1,makeup,gloss,True,actigloss,
7897751902300,1,skincare,creme,False,Sabonete com Creme Hidratante Vegetal,
24432191,4,skincare,déodorant,False,Eco-Recharge Déodorant naturel fleur d'oranger,
2006050164141,1,haircare,shampoo,True,Shampooing,
8901012116944,1,haircare,shampoo,True,Johanson baby shampoo,
0083800049004,1,skincare,peel,False,7TH Heaven Superfood Pomegranate Peel-Off Mask,
10211986,1,skincare,douche,False,Douche Lotus,
4021457650859,4,skincare,vitamin c,False,Glow by nature Tagespflege Q10+Vitamin C,
9005800240060,1,skincare,creme,False,Winter Edition - Creme,
42390022,1,skincare,creme,False,Handcreme - 3in1 Repair,
4005900909428,1,haircare,shampoo,True,Sensitive Power - Shampoo,
7331121404150,1,skincare,hand soap,True,Silky Vanilla - Hand Soap,
3574661578224,2,skincare,crème,False,Crème de douche extra douce Lilas Bio,
8008970048703,2,haircare,shampoo,True,Wash and Go Shampoo and Conditioner,
8720181336188,1,skincare,shower gel,True,Radox strawberry and rasberry shower gel,
3504105028183,1,skincare,nettoyant,True,mustela gel nettoyant,
4005808911110,1,skincare,creme,False,Nivea duschcreme,
5606859404980,1,skincare,creme,False,Creme nivea hom,
42219323,1,skincare,anti-perspirant,False,Black And White Invisible Anti-perspirant,
4005808369867,1,skincare,lip balm,True,Nivea lip balm strawberry shine,
4005808795697,1,skincare,shower cream,False,Coconut shower cream,Verzorg je huid met deze exotisch ruikende Nivea Creme Coconut Douchecrème. De douchecrème met verzorgende jojoba-olie hydrateert je huid en heeft de heerlijke geur van kokos.
4005808182589,2,skincare,toner,True,nivea toner,
42231516,2,skincare,scrub,False,Scrub,
4005808236879,1,skincare,body lotion,True,Nivea body lotion,
3560071235963,1,skincare,nettoyant,True,Nettoyant M.S Savon de Marseille carrefour,
3760254813166,1,skincare,savon,True,Savon visage à l acide hyaluronique,
6111224000661,1,skincare,savon,True,Savon doux nature,
6132123400208,1,skincare,savon,True,savon liquide,
3461640094014,1,skincare,savon,True,Savon au miel,
0630500663360,1,skincare,savon,True,Savon à vaiselle Coriandre et Lime,
5400141411256,1,skincare,savon,True,Savon pour les mains,
3560071073725,1,skincare,savon,True,savon délicat crème hydratante carrefour,
3600541116153,2,skincare,crème,False,Crème visage perfecteur 5-en-1 medium 50ml,
8719238021016,1,skincare,visage,False,masque pour le visage,
3701527600045,1,skincare,creme,False,Creme de jour visage cbd,
3401360296732,2,skincare,crème,False,Crème visage,
3560071423025,8,haircare,shampoo,True,Solid SHAMPOO cheveux normaux,
5054563067449,1,skincare,creme,False,Ultra Haftcreme Frisch,
5054563074300,1,skincare,creme,False,Ultra Haftcreme starker Halt,
3468080081444,3,haircare,shampoo,True,Baby bio organic shampoo,
5012008733007,1,haircare,shampoo,True,shampoo,
4305615709871,1,skincare,peel,False,peel off maske,
0381370039211,1,skincare,moisturizer,False,Creamy oil moisturizer,
3337875598774,1,skincare,cleanser,True,Foaming Cleanser,
8901030943355,1,haircare,conditioner,True,Dove intense repair conditioner,
2004060025063,5,skincare,serum,True,serum facial,
0033200005469,2,skincare,deodorant,True,Essentials with NATURAL DEODORIZERS JUNIPER BERRY DEODORANT,
6001067089827,1,haircare,shampoo,True,Palmolive apple shampoo,
4063367263378,1,skincare,body lotion,True,Med Body Lotion mit 15% Urea,
3830052955860,1,skincare,collagen,False,Beauty collageno,
8901247573277,1,haircare,hair oil,True,vasmol black hair oil,
8901247573956,1,skincare,serum,True,Serum,
8901153920271,1,skincare,aloe vera,False,Kara Aloe Vera & Mint Oil,
6902395482369,1,makeup,lipstick,True,"Maybelline lipstick 903, 657, 660",
8906005271693,1,skincare,hydrating,False,cetaphil daily advance ultra hydrating lotion,
8901526592326,1,skincare,face mask,True,Vitamin c face mask,
8906118412495,1,skincare,toner,True,Plum Alcohol Free and fragrance free green tea  toner,
8904091129461,1,makeup,powder,False,CANDID POWDER 60G,
07005800,1,haircare,shampoo,True,nioxin shampoo,
0793596799440,1,skincare,micellar,True,acqua micellare cleanup,
0079400448002,1,skincare,deodorant,True,dove deodorant,
0079400462770,1,haircare,shampoo,True,sauve tropical coconut shampoo,
0080878189229,1,haircare,shampoo,True,Pantene Shampoo,
7319861016888,1,haircare,shampoo,True,Shampoo. Dry scalp moisturising,
3661803666380,1,skincare,propolis,False,gommes miel propolis,gommes miel propolis à base de miel d'acacia
3600541126046,2,skincare,hand cream,True,7 day hand cream,
8717163962039,7,skincare,rasage,False,Brut a/r 100 oceans,Après Rasage
0665138000386,1,skincare,savon,True,savon vert pour les mains,
6130601006447,1,haircare,shampoo,True,shampooing,
0811068014355,2,skincare,scrub,False,Lavender scrub,
8992946521829,2,skincare,scrub,False,Body scrub,
5000167234275,1,skincare,scrub,False,Sugar Crush Body Scrub,
8961014238150,1,haircare,shampoo,True,Shampoo,
0081555774806,2,makeup,lipstick,True,cream lipstick,
8993137685429,1,makeup,foundation,True,Foundation,
0812154031720,4,skincare,deodorant,True,native deodorant,
0078522090656,4,skincare,deodorant,True,jason calming lavinder deodorant,
3600523434596,1,skincare,body wash,True,Hydra Sensitive Body Wash,
3222475427664,2,skincare,lait corps,True,Lait corps nourrissant Ysiance,
4305615639383,3,skincare,creme,False,Cremeseife Sensitiv,
5052197005561,1,haircare,silicone,False,Perfect Glide Silicone Gel,
8710447474419,1,skincare,face wash,True,Simple Purifying Face Wash,
3600542290081,2,skincare,aloe vera,False,aloe Vera hair food,
4056489329770,2,haircare,shampoo,True,Shampoo vegan Aloe Vera,
0381371177301,1,haircare,shampoo,True,Johnson’s Baby Shampoo,Baby Shampoo
8714789673653,2,skincare,hygiene,False,Hygiene Plus,
3574660032314,1,skincare,hydratant,False,"Enydrial, baume labial hydratant",
5060144643964,1,haircare,shampoo,True,Original Beard Shampoo & Conditioner,
0667535863816,1,skincare,body cream,True,Body Cream,
7630028603216,1,skincare,body lotion,True,Urea Body Lotion,
03920038,1,skincare,body lotion,True,dove body lotion,
0062600062925,1,skincare,body wash,True,Skin Relief Body Wash,
0072140026165,2,skincare,body wash,True,body wash,
0022796170811,1,haircare,shampoo,True,Hibiscus Shampoo,
4058172626159,1,haircare,shampoo,True,Shampoo Feuchtigkeit,
0708002400414,1,haircare,shampoo,True,Lavender and Geranium Shampoo,
4015100336825,1,haircare,shampoo,True,Syoss Shampoo,
8710908352188,1,haircare,shampoo,True,Men+Care Fortifying Shampoo Conditioner,
50398997,1,haircare,shampoo,True,Shampoo Luxurious Moisture,
4084500019195,6,skincare,deodorant,True,deodorant stick,
4084500124165,1,haircare,conditioner,True,Conditioner,
4084500104891,1,haircare,wave,False,Miracle Beach Waves,
4084500084971,6,haircare,keratin,False,Keratin Protect Oil,
3760099595388,1,haircare,cheveux,False,gel corps et cheveux,
8809733213389,2,skincare,soothing,False,Jeju Cica Soothing Cream,
5711914175764,1,makeup,eyeshadow,True,"Mineral waterproof eyeshadow, vanilla highlight",
3614228413442,2,makeup,foundation,True,Always fabulous foundation,
5902082552833,1,makeup,bb cream,True,Aloe BB cream,
5902082553267,1,makeup,pressed powder,True,Aloe pressed powder,
3616303397173,1,makeup,foundation,True,Healthy mix foundation,
5057566439374,1,makeup,powder,False,Super matte powder,
4059729308177,1,makeup,foundation,True,Stay all day 16h foundation,
5057566415699,2,skincare,sleeping mask,False,"Lip sleeping mask, vanilla",
5057566656931,1,makeup,pressed powder,True,Pressed powder,
4059729282026,1,makeup,foundation,True,True skin hydrating foundation,
5056369117175,1,makeup,concealer,True,Nice touch concealer,
3616302990146,1,makeup,foundation,True,"Kind & Free, foundation",
5057566518437,2,skincare,scrub,False,"Lip scrub, vanilla bean",
0800897123277,1,makeup,concealer,True,HD Photogenic Undereye Concealer Wand,
0800897157210,1,makeup,foundation,True,Can't Stop Won't Stop 24Hr Full Coverage Matte Finish Foundation,
0800897157395,1,makeup,foundation,True,full coverage foundation,
4059729382863,3,skincare,essence,True,"STUFF! HELLO, GOOD essence PORE MINIMIZING SER",
4059729340900,1,skincare,booster,True,Beauty booster,
4059729340917,1,skincare,booster,True,Beauty Booster Collagen drink,
4059729277404,1,makeup,nail polish,True,Catrice More than Nude nail polish,
4059729195715,1,makeup,nail polish,True,Shine Last & Go Gel Nail Polish 46 Black Is Back,
4059729232236,1,skincare,peel,False,Peel off base coat,
4059729271808,1,makeup,primer,True,Jelly primer,
4059729208675,1,makeup,eyeshadow,True,Eyeshadow 09 morning glory,
4059729233301,1,makeup,lipstick,True,Crystal power lipstick,
3616303439941,1,skincare,anti-perspirant,False,Fresh 48H Anti-Perspirant,
3616302735617,2,skincare,cleanser,True,Hydrating cream cleanser,
0075371003325,2,skincare,scrub,False,Tahitian vanilla bean scrub,
0075371003332,1,skincare,scrub,False,coco colada scrub,
5057566295468,1,skincare,toner,True,Revolution Prevent Blemish Targeting Toner,
5057566229593,1,makeup,nail polish,True,High gloss nail polish,
5057566509688,1,skincare,eye cream,True,Miracle Eye Cream,
5057566328814,1,skincare,cleanser,True,Salicylic Acid Daily Facial Cleanser,
5057566654487,1,makeup,lip gloss,True,Chocolate Swirl Lip Gloss Vanilla Gelato,
4056489498896,2,skincare,serum,True,Cellintense face serum,
5028197957780,1,skincare,cleanser,True,Guarana and Coffee Energising Cleanser for Men,
5055586605298,2,haircare,shampoo,True,Kukui oil shampoo,
8901030841439,3,skincare,body lotion,True,Vaseline body lotion,
8904330602199,2,haircare,hair wax,True,Hair wax,
0856017000010,1,haircare,shampoo,True,CANTU S/B MOIST SHAMPOO 400Ml,
0817513015700,3,haircare,curl,False,Cantu Shea Butter Wave Whip Curling Mousse,
3600523242658,2,skincare,anti-âge,False,SoinAge Perfect anti-âge re-fortifiant nuit 50ml,
0302993921820,1,skincare,cleanser,True,Gentle Skin Cleanser,
4894532933044,1,skincare,pore,False,Bye Bye Pores,
5055402978780,1,makeup,primer,True,Pro Base Hyaluronic Acid jelly primer,
3337875598750,6,skincare,moisturising,False,"CeraVe Moisturising Lotion 1L, for dry to very dry skin",
3517360019452,3,skincare,aloe vera,False,Hydra aloe vera,
3517360010565,1,skincare,aloe vera,False,Hydra aloe vera,
0024589641843,2,skincare,scrub,False,Perfect Lip Scrub,
5060242152290,2,skincare,face mask,True,face mask,
6914371210576,1,makeup,bronzer,True,Highlighter and Bronzer,
4056489458340,2,skincare,body lotion,True,Caring moments Body lotion w argan oil and peony,
0887167616844,2,makeup,lip liner,True,Double Wear 24h Stay-in-Place Lip Liner,
8699296625923,1,haircare,shampoo,True,Shampooing,
8998866108492,2,makeup,loose powder,True,AZZURA Loose Powder resh Look light beigi 01,
8410935055631,1,skincare,cleanser,True,Creamy jelly cleanser,
5045098694521,1,skincare,face mask,True,Tea Tree And Witch Hazel Peel Off Face Mask,
5098928123319,1,haircare,shampoo,True,Elave Shampoo,
4058172879609,4,skincare,peel,False,Peeling Gel 3in1 Fresh,
8717953245434,2,skincare,sunscreen,True,Dermatologist Sunscreen SPF 50,
3600523733088,2,haircare,hair oil,True,Elvital Trockenes Haar,Hair oil for tangled hair
3600523881611,1,skincare,body wash,True,Total Clean Total Action 5 In 1 Body Wash,
3600523967834,1,skincare,ampoule,True,Collagen Ampoules,
3600522230557,1,haircare,conditioner,True,Elvive Triple Resist X3 Conditioner,
3600523649280,1,skincare,shave,False,2IN1 Shavecare,
3600524025502,1,skincare,serum,True,L'Oréal Paris Revitalift Filler Oogserum,
3600523582259,1,skincare,deodorant,True,Stress Resist Deodorant,
3600523074228,1,makeup,primer,True,Primer Infaillible,
3600523232529,1,skincare,shower gel,True,Hydra Energetic Shower gel,
3600520984001,2,makeup,gloss,True,Casting crème gloss 834,
3600522634133,1,skincare,antiperspirant,True,Men Expert antiperspirant,
3600523557325,3,skincare,serum,True,"Stylista, the sleek serum",
