code,imgid,pred,keyword,strong,label_source
0303232171266,1,skincare,,,hand
0626232115031,1,haircare,,,hand
0850030360298,1,skincare,,,hand
0860011519577,1,skincare,,,hand
0079400478849,1,skincare,,,hand
0681131176293,3,skincare,,,hand
0358657325503,1,skincare,,,hand
0810082870633,1,skincare,,,hand
0850001131957,1,haircare,,,hand
0381370036456,1,skincare,,,hand
00978217,1,skincare,,,hand
0857249001134,1,skincare,,,hand
0371782002729,1,skincare,,,hand
0381519188824,1,haircare,,,hand
0061354555554,1,haircare,,,hand
0381371187607,1,skincare,,,hand
3245677725451,5,skincare,,,hand
0194346056125,1,skincare,,,hand
0381371164509,1,skincare,,,hand
93575300,2,skincare,,,hand
0764302290025,1,skincare,,,hand
0850000494244,1,haircare,,,hand
0671635726599,1,haircare,,,hand
0638489001852,1,haircare,,,hand
0800897233938,1,makeup,,,hand
0030772018460,1,skincare,,,hand
4072600221754,2,haircare,,,hand
4005900694287,1,skincare,,,hand
4823109700611,2,skincare,,,hand
59099499,1,skincare,,,hand
3282770202120,4,skincare,,,hand
42449300,1,skincare,,,hand
50297627,1,haircare,,,hand
0198715773637,2,haircare,,,hand
59005483,7,skincare,,,hand
8480012006559,2,skincare,,,hand
5704947005665,1,skincare,,,hand
8719134155839,1,skincare,,,hand
4006000011455,3,skincare,,,hand
4005900804310,3,skincare,,,hand
3256228914453,4,skincare,,,hand
4005800268748,3,skincare,,,hand
0047126122797,1,skincare,,,hand
3559482301053,1,skincare,,,hand
8720181183805,3,skincare,,,hand
77942647,3,haircare,,,hand
7640148840866,1,skincare,,,hand
3700343900407,1,skincare,,,hand
5053249278551,2,skincare,,,hand
4305615625584,1,haircare,,,hand
8720181192104,1,skincare,,,hand
8719134193572,1,skincare,,,hand
9339341037507,1,haircare,,,hand
0072140003043,1,skincare,,,hand
4005800119361,3,skincare,,,hand
4006000014395,1,skincare,,,hand
76898525,1,skincare,,,hand
0197644685776,1,skincare,,,hand
0658141207200,1,skincare,,,hand
3574661464978,1,skincare,,,hand
5065015325048,1,skincare,,,hand
3337875917872,1,skincare,,,hand
5035832023489,1,makeup,,,hand
8719134120738,1,haircare,,,hand
0609332820050,1,makeup,,,hand
3282770149289,1,haircare,,,hand
4005900911919,1,skincare,,,hand
42449010,1,skincare,,,hand
4005900998996,2,skincare,,,hand
4005900458773,1,skincare,,,hand
4005808130115,3,skincare,,,hand
4008233088624,1,skincare,,,hand
3600531640378,1,makeup,,,hand
7702018866984,1,skincare,,,hand
4305615838311,4,skincare,,,hand
8003170094772,1,haircare,,,hand
4005900693419,3,skincare,,,hand
8904187004481,1,skincare,,,hand
0073852027457,1,skincare,,,hand
3600542613323,1,haircare,,,hand
80902027,1,skincare,,,hand
5060686200113,1,skincare,,,hand
42397236,2,skincare,,,hand
0381519188831,1,haircare,,,hand
0057800000099,1,skincare,,,hand
8700216233286,1,haircare,,,hand
0672047001175,4,skincare,,,hand
0381519189548,2,haircare,,,hand
8001120595096,1,skincare,,,hand
8054042630277,1,haircare,,,hand
8718951480827,1,skincare,,,hand
8054042630178,1,haircare,,,hand
7771011250151,1,skincare,,,hand
7775000000949,1,skincare,,,hand
3662361002702,1,skincare,,,hand
4061462341588,2,skincare,,,hand
0817891025254,1,haircare,,,hand
4550668265885,1,skincare,,,hand
8710447321720,1,haircare,,,hand
3760293232164,1,skincare,,,hand
3595895323916,1,skincare,,,hand
3600542628563,1,skincare,,,hand
3564700638866,1,skincare,,,hand
5017634293277,1,skincare,,,hand
6111242912427,3,skincare,,,hand
8692624155772,1,skincare,,,hand
6111255615940,3,skincare,,,hand
4011700879236,1,skincare,,,hand
4006000049618,1,skincare,,,hand
3264680037115,1,haircare,,,hand
0381371024230,1,skincare,,,hand
5060865240558,1,skincare,,,hand
4059729245854,2,makeup,,,hand
0764302021490,1,haircare,,,hand
0649674099219,1,makeup,,,hand
0850056671187,1,skincare,,,hand
0079400462237,1,skincare,,,hand
3256228890085,2,haircare,,,hand
0381371196647,1,skincare,,,hand
3574660682335,1,skincare,,,hand
8991748001812,1,skincare,,,hand
0087300700076,1,skincare,,,hand
50052806,1,skincare,,,hand
4809012902038,1,skincare,,,hand
3600542370110,5,haircare,,,hand
4066447467871,1,haircare,,,hand
0022796974211,1,haircare,,,hand
6281006423442,3,haircare,,,hand
8414227050175,1,haircare,,,hand
6192000718307,2,haircare,,,hand
6281006534704,2,haircare,,,hand
6281006602724,2,haircare,,,hand
0817513019920,1,haircare,,,hand
3282779008693,1,haircare,,,hand
5765228836866,5,haircare,,,hand
8710908178399,1,haircare,,,hand
0654749361269,2,haircare,,,hand
5410076514397,1,haircare,,,hand
3474636954766,2,haircare,,,hand
7595335000953,1,haircare,,,hand
6001067089315,1,haircare,,,hand
8901030945427,1,haircare,,,hand
5011321361027,1,haircare,,,hand
8901138002466,1,haircare,,,hand
3600542543439,1,haircare,,,hand
5410076230068,2,haircare,,,hand
4045787426649,1,haircare,,,hand
20208851,1,haircare,,,hand
4008666211224,7,haircare,,,hand
4064666003672,1,haircare,,,hand
8719134027099,1,haircare,,,hand
5011321594296,1,haircare,,,hand
0896364002428,1,haircare,,,hand
4008666218285,1,haircare,,,hand
7643022213336,1,haircare,,,hand
8690131105501,1,haircare,,,hand
8710908181092,1,haircare,,,hand
0735379430133,1,haircare,,,hand
8710908177057,1,haircare,,,hand
0708002200427,1,haircare,,,hand
5016155119806,1,haircare,,,hand
0090174088171,1,haircare,,,hand
0022796170019,1,haircare,,,hand
6291069208221,1,haircare,,,hand
7506306237315,1,haircare,,,hand
0820645006966,1,haircare,,,hand
5028197978853,1,haircare,,,hand
2224565690001,1,haircare,,,hand
5025416030422,1,haircare,,,hand
0799439301795,1,haircare,,,hand
3282779392549,1,haircare,,,hand
6222014510380,1,haircare,,,hand
8429014014841,1,haircare,,,hand
0689784884008,4,haircare,,,hand
5765228838037,1,haircare,,,hand
0810021202129,1,haircare,,,hand
5060593000110,1,haircare,,,hand
4045787725353,1,haircare,,,hand
7702113034127,1,haircare,,,hand
4088600255682,1,haircare,,,hand
8901030899768,1,haircare,,,hand
7791001000276,1,haircare,,,hand
8901030984709,1,haircare,,,hand
3222473374717,1,haircare,,,hand
6001067011019,1,haircare,,,hand
6281006534940,1,haircare,,,hand
8904091128419,1,haircare,,,hand
0099482459598,2,haircare,,,hand
4056489176350,1,haircare,,,hand
8710447246771,1,haircare,,,hand
3770010568247,5,haircare,,,hand
6291107860435,1,haircare,,,hand
0078522000785,2,haircare,,,hand
0096619519828,1,haircare,,,hand
0827755012009,2,haircare,,,hand
8004120903045,1,haircare,,,hand
6192319100411,1,haircare,,,hand
6281031260395,1,haircare,,,hand
0022796631510,1,haircare,,,hand
8033928505267,1,haircare,,,hand
4894532997534,1,haircare,,,hand
0843536101151,2,haircare,,,hand
7500435185691,2,haircare,,,hand
0071249395349,1,haircare,,,hand
6916790262372,1,haircare,,,hand
8901030929663,1,haircare,,,hand
0810888025558,2,haircare,,,hand
9346627000087,1,haircare,,,hand
7332531063739,1,haircare,,,hand
4008666210609,1,haircare,,,hand
0190679005151,1,haircare,,,hand
0008080089823,1,haircare,,,hand
8850006481332,1,haircare,,,hand
0022796640918,1,haircare,,,hand
6221009001452,1,haircare,,,hand
10522768,1,haircare,,,hand
8698898454054,1,haircare,,,hand
10448696,3,haircare,,,hand
8420282047548,1,haircare,,,hand
0080878192854,1,haircare,,,hand
0606110417617,1,haircare,,,hand
8901030702020,2,haircare,,,hand
8850006936092,1,haircare,,,hand
0079400202444,1,haircare,,,hand
8906105613157,1,haircare,,,hand
8596048006354,1,haircare,,,hand
6001067089155,1,haircare,,,hand
8994993012503,1,haircare,,,hand
8908006722419,1,haircare,,,hand
6001067011057,1,haircare,,,hand
9556111981994,1,haircare,,,hand
8684252692019,1,haircare,,,hand
6928001834179,1,haircare,,,hand
7310610022549,1,haircare,,,hand
8961014261073,1,haircare,,,hand
10583707,5,haircare,,,hand
8904378106598,1,haircare,,,hand
7791293050393,1,haircare,,,hand
0080878195671,1,haircare,,,hand
8901088038799,2,haircare,,,hand
6924832228989,1,haircare,,,hand
8908011235706,1,haircare,,,hand
10583706,5,haircare,,,hand
10583709,1,haircare,,,hand
8851932355025,1,haircare,,,hand
8001280013386,1,haircare,,,hand
7310610022570,3,haircare,,,hand
8906087775829,1,haircare,,,hand
0022796913111,1,haircare,,,hand
0000110128867,2,haircare,,,hand
10426955,3,haircare,,,hand
7804920006158,2,haircare,,,hand
8906015000023,1,haircare,,,hand
0022796916112,1,haircare,,,hand
8901030928741,1,haircare,,,hand
0000110184243,3,haircare,,,hand
8901030929656,1,haircare,,,hand
6281031260272,2,haircare,,,hand
8902979053990,1,haircare,,,hand
7443015851596,1,haircare,,,hand
8901030928734,1,haircare,,,hand
6294019000029,1,haircare,,,hand
8904352004520,3,haircare,,,hand
0080878195565,1,haircare,,,hand
0854554006090,1,haircare,,,hand
9327693009020,2,haircare,,,hand
7314571151010,1,haircare,,,hand
3600542234740,1,haircare,,,hand
6294019000050,1,haircare,,,hand
7310610019716,1,haircare,,,hand
8710908694745,1,haircare,,,hand
3600542234764,1,haircare,,,hand
0012044047729,1,haircare,,,hand
0052800673007,1,haircare,,,hand
7310610022655,2,haircare,,,hand
5012254060735,1,haircare,,,hand
7332531080460,1,haircare,,,hand
0041167618035,1,haircare,,,hand
3574661531656,2,haircare,,,hand
4017645031654,1,haircare,,,hand
3574669907057,1,haircare,,,hand
7340011490197,1,haircare,,,hand
7310610022594,2,haircare,,,hand
8058150422243,1,haircare,,,hand
7311041084977,1,haircare,,,hand
0381519188527,1,haircare,,,hand
0630996253700,1,haircare,,,hand
8698898454023,1,haircare,,,hand
7500435019880,1,haircare,,,hand
8714100184943,1,haircare,,,hand
7702031293569,1,haircare,,,hand
6912383648561,1,haircare,,,hand
0080878194414,1,haircare,,,hand
7332531075015,1,haircare,,,hand
0052800676633,1,haircare,,,hand
8436567044379,1,haircare,,,hand
0214914610204,1,haircare,,,hand
0080878180868,1,haircare,,,hand
5012583209065,1,haircare,,,hand
0742797773322,1,haircare,,,hand
0065743321263,1,haircare,,,hand
0071249651001,2,haircare,,,hand
0012044045978,1,haircare,,,hand
0764302271420,1,haircare,,,hand
8901030655081,1,haircare,,,hand
0603084565771,1,haircare,,,hand
0810058743831,1,haircare,,,hand
6281006424302,1,haircare,,,hand
6281006424548,1,haircare,,,hand
3600542234757,1,haircare,,,hand
3600542020534,1,haircare,,,hand
3600542131933,1,haircare,,,hand
7046110073773,1,haircare,,,hand
7072463002160,1,haircare,,,hand
7310610015749,1,haircare,,,hand
3600542020411,1,haircare,,,hand
7322540360486,1,haircare,,,hand
5701058006543,1,haircare,,,hand
7310610022617,1,haircare,,,hand
7332531068109,1,haircare,,,hand
3600542234733,1,haircare,,,hand
6951083600110,1,haircare,,,hand
7090023086771,1,haircare,,,hand
7702031293194,1,haircare,,,hand
8001090896216,1,haircare,,,hand
4015100860344,1,haircare,,,hand
7702006208666,1,haircare,,,hand
7702031293248,1,haircare,,,hand
3596710525706,1,haircare,,,hand
4710022102991,1,haircare,,,hand
8906041744502,2,haircare,,,hand
7509546667225,1,haircare,,,hand
5601182013007,2,haircare,,,hand
0850008525681,2,haircare,,,hand
4064666301945,1,haircare,,,hand
0840191600722,1,haircare,,,hand
0343165985646,1,haircare,,,hand
6111242926455,1,haircare,,,hand
33333366,1,haircare,,,hand
0072140021092,1,haircare,,,hand
8692857014105,1,haircare,,,hand
4084500943827,1,haircare,,,hand
0079400323699,1,skincare,,,hand
3574661699493,2,skincare,,,hand
8719179142139,3,skincare,,,hand
8851932478441,2,haircare,,,hand
3600531589455,1,makeup,,,hand
3600530559749,1,makeup,,,hand
3600531589318,1,makeup,,,hand
3600531589431,1,makeup,,,hand
3661434004421,6,makeup,,,hand
3600531129231,1,makeup,,,hand
0041554496925,1,makeup,,,hand
3600531589424,1,makeup,,,hand
5028197869557,2,skincare,,,hand
3700211141932,1,skincare,,,hand
7315980219926,1,skincare,,,hand
3574661016702,3,skincare,,,hand
5704947002725,2,skincare,,,hand
3574661029276,1,skincare,,,hand
0041388000589,1,skincare,,,hand
8809689370211,1,skincare,,,hand
5028197748418,1,skincare,,,hand
0859975002676,2,skincare,,,hand
0792850648579,1,skincare,,,hand
0667553797360,1,skincare,,,hand
8606018355808,1,skincare,,,hand
0011111030589,1,skincare,,,hand
5203069073670,1,skincare,,,hand
5285001270859,1,skincare,,,hand
8801619048412,1,skincare,,,hand
8594175100723,1,skincare,,,hand
8806182587290,1,skincare,,,hand
17427111,1,skincare,,,hand
4227217777723,1,skincare,,,hand
0626232181722,1,skincare,,,hand
0064323385138,1,skincare,,,hand
0888761000145,1,skincare,,,hand
0898220003099,2,skincare,,,hand
0083078421144,2,skincare,,,hand
0083078001476,1,skincare,,,hand
0792850014503,1,skincare,,,hand
5060087361826,1,skincare,,,hand
0041388221052,2,skincare,,,hand
0898220003280,1,skincare,,,hand
0305730795517,1,skincare,,,hand
8809608309377,1,skincare,,,hand
0889628131798,1,skincare,,,hand
0859623003796,2,skincare,,,hand
0859623000429,1,skincare,,,hand
0815601028960,1,skincare,,,hand
0305730705516,1,skincare,,,hand
1017776666377,2,skincare,,,hand
0079893982380,1,skincare,,,hand
0041388220611,2,skincare,,,hand
0857060006578,2,skincare,,,hand
0858699001088,1,skincare,,,hand
0792850907577,1,skincare,,,hand
6957148425582,1,skincare,,,hand
0077043104736,2,skincare,,,hand
0019100127791,1,skincare,,,hand
4800888223128,2,skincare,,,hand
6291069700435,1,skincare,,,hand
5012251013437,2,skincare,,,hand
3141389959309,3,skincare,,,hand
0381370023401,1,skincare,,,hand
5060565106246,1,skincare,,,hand
0071249339190,1,skincare,,,hand
8906147701010,1,skincare,,,hand
4809012902045,1,skincare,,,hand
0028367840640,1,skincare,,,hand
9341053008539,1,skincare,,,hand
5059018044402,1,skincare,,,hand
0381370035725,1,skincare,,,hand
4800067642696,1,skincare,,,hand
9315937063273,1,skincare,,,hand
8719327312872,1,skincare,,,hand
01133479,2,skincare,,,hand
09753215,1,skincare,,,hand
0722510026003,1,skincare,,,hand
5060022308176,3,skincare,,,hand
0019100109940,1,skincare,,,hand
0761736170060,1,skincare,,,hand
0022796180322,1,skincare,,,hand
6111033006106,3,skincare,,,hand
5704947001162,1,skincare,,,hand
3660005907574,2,skincare,,,hand
3600531324513,3,makeup,,,hand
5025970004761,4,skincare,,,hand
3182614080078,3,skincare,,,hand
3574661563312,2,haircare,,,hand
0067990008980,1,skincare,,,hand
0817513015656,1,haircare,,,hand
3517360003192,7,skincare,,,hand
8718951128118,3,skincare,,,hand
0034285696153,6,haircare,,,hand
4066447078534,2,skincare,,,hand
5410091719760,4,skincare,,,hand
0681131002462,1,skincare,,,hand
8429725600715,1,skincare,,,hand
18571248,1,skincare,,,hand
8901138821791,1,haircare,,,hand
0802535118294,2,haircare,,,hand
7897042005024,3,haircare,,,hand
9005800243603,2,skincare,,,hand
0850018802659,1,haircare,,,hand
3517360022681,1,skincare,,,hand
8699863459265,1,skincare,,,hand
0764302290223,4,haircare,,,hand
3560071298104,1,skincare,,,hand
0810021201535,1,skincare,,,hand
0074140021065,1,skincare,,,hand
8052400934500,1,skincare,,,hand
0019100269958,1,skincare,,,hand
8717931605007,1,haircare,,,hand
0037000424314,1,skincare,,,hand
0850034311166,1,haircare,,,hand
0748378004212,1,haircare,,,hand
4084500807426,4,haircare,,,hand
6948225078012,1,makeup,,,hand
3610340651731,2,haircare,,,hand
0850068005796,1,skincare,,,hand
78627882,1,skincare,,,hand
8429871991538,1,skincare,,,hand
8683420170045,8,skincare,,,hand
8904018302878,2,skincare,,,hand
0810016296256,1,haircare,,,hand
8906143704701,1,makeup,,,hand
0574660085563,2,skincare,,,hand
8993838082756,2,skincare,,,hand
8904417306576,1,skincare,,,hand
8906087770671,1,skincare,,,hand
8999999034030,1,skincare,,,hand
8999999001230,1,skincare,,,hand
3574661430768,2,skincare,,,hand
0018787761168,2,skincare,,,hand
0840274005284,1,skincare,,,hand
0079400152299,1,skincare,,,hand
8710919103175,2,skincare,,,hand
7908132258012,3,skincare,,,hand
5060120167033,1,skincare,,,hand
8681153190606,1,makeup,,,hand
6281001342014,1,skincare,,,hand
0667557965710,1,skincare,,,hand
4058172623950,1,skincare,,,hand
4016208854846,1,skincare,,,hand
7340011470243,2,skincare,,,hand
0312547306713,1,skincare,,,hand
0898220003273,1,skincare,,,hand
0617600011041,1,skincare,,,hand
3574669909303,1,skincare,,,hand
8904250610373,2,skincare,,,hand
5025381000031,2,skincare,,,hand
0724000593484,1,skincare,,,hand
6176000113058,1,skincare,,,hand
0895697002150,1,skincare,,,hand
7501054500193,2,skincare,,,hand
3600522203100,2,makeup,,,hand
0011111638532,5,skincare,,,hand
3600540587206,1,skincare,,,hand
3600522862512,1,makeup,,,hand
7340020112394,1,skincare,,,hand
0849607069023,1,skincare,,,hand
8710447474426,2,skincare,,,hand
4003583190690,1,skincare,,,hand
0020714324667,2,makeup,,,hand
5063089066416,1,skincare,,,hand
8710537042474,1,skincare,,,hand
5025135116599,4,skincare,,,hand
3574661624648,1,skincare,,,hand
4056489834830,1,skincare,,,hand
8850567010033,3,skincare,,,hand
3600542034227,3,skincare,,,hand
8851932399517,1,haircare,,,hand
99941208,1,haircare,,,hand
3760095255224,2,skincare,,,hand
3800162530233,1,skincare,,,hand
8001090595539,1,skincare,,,hand
3014260240226,1,skincare,,,hand
8691297102007,1,skincare,,,hand
5028197252588,5,skincare,,,hand
4305615940311,1,skincare,,,hand
4640145087526,1,skincare,,,hand
4630079562770,1,haircare,,,hand
4823115503282,1,haircare,,,hand
5903794192096,1,haircare,,,hand
3760368740730,1,skincare,,,hand
8033564688928,1,haircare,,,hand
8720181284977,1,skincare,,,hand
4056489409809,1,skincare,,,hand
5709954034202,1,skincare,,,hand
59099604,1,skincare,,,hand
8719134150643,1,skincare,,,hand
0381519183379,1,haircare,,,hand
7700304143955,1,haircare,,,hand
8720181397400,1,haircare,,,hand
3760341007201,1,skincare,,,hand
3282770396874,1,skincare,,,hand
8903105033572,3,skincare,,,hand
8850006492857,1,skincare,,,hand
4987176280558,1,skincare,,,hand
8901030904486,1,skincare,,,hand
4005900294456,1,skincare,,,hand
8720181490057,1,skincare,,,hand
0626232179101,1,skincare,,,hand
8697420539887,1,skincare,,,hand
8720181292064,1,skincare,,,hand
4006000158624,3,skincare,,,hand
6130601012172,1,haircare,,,hand
8008970005188,1,skincare,,,hand
5060447949039,1,skincare,,,hand
0813277019916,1,skincare,,,hand
3700292880584,1,haircare,,,hand
0667659321629,1,skincare,,,hand
0795847161532,1,haircare,,,hand
3600542624688,1,skincare,,,hand
8052862440090,1,skincare,,,hand
7643022209094,2,haircare,,,hand
3616303990893,1,makeup,,,hand
3770005798055,1,skincare,,,hand
8720181068874,1,skincare,,,hand
3256228974723,1,haircare,,,hand
6111262400447,1,haircare,,,hand
0815166025350,1,haircare,,,hand
3701129806623,1,skincare,,,hand
7775005006588,1,skincare,,,hand
3574661700878,1,skincare,,,hand
8850029023076,1,skincare,,,hand
8695077072405,1,skincare,,,hand
5017371148250,1,skincare,,,hand
8719743401181,1,haircare,,,hand
6118166223639,1,skincare,,,hand
8009810007744,1,skincare,,,hand
1468488405721,1,skincare,,,hand
8009810010751,1,skincare,,,hand
8906007670593,1,haircare,,,hand
0990312067108,2,skincare,,,hand
5201410220117,1,haircare,,,hand
3600542453127,1,skincare,,,hand
3178041365819,1,haircare,,,hand
8999777017880,3,skincare,,,hand
8032956791413,1,haircare,,,hand
8718951668805,1,skincare,,,hand
5901887010173,8,skincare,,,hand
8700216449632,2,skincare,,,hand
8710919150261,1,skincare,,,hand
9314839014611,1,skincare,,,hand
8428390075569,2,skincare,,,hand
6922829049081,1,haircare,,,hand
4806509662840,1,haircare,,,hand
8911725073106,1,skincare,,,hand
8908025697071,1,skincare,,,hand
9421008708728,1,skincare,,,hand
7702018913688,4,skincare,,,hand
8906008235456,1,skincare,,,hand
3701063817280,1,skincare,,,hand
8719238054618,2,haircare,,,hand
4056489889182,2,skincare,,,hand
3600524143121,1,skincare,,,hand
7509552849523,1,haircare,,,hand
8800241501777,2,skincare,,,hand
8699512007113,1,skincare,,,hand
8710908317361,3,skincare,,,hand
0810400037267,1,skincare,,,hand
3522930004639,1,skincare,,,hand
8901190206574,1,skincare,,,hand
8901399031571,1,skincare,,,hand
7010708112267,1,skincare,,,hand
42237037,1,skincare,,,hand
3596490004064,1,skincare,,,hand
3760169128768,1,skincare,,,hand
4066447806861,1,haircare,,,hand
6191428601024,1,haircare,,,hand
42417484,1,skincare,,,hand
3564700726709,1,skincare,,,hand
8901023018190,1,skincare,,,hand
42438663,1,skincare,,,hand
4059729518873,1,makeup,,,hand
8000137015627,1,haircare,,,hand
8683130108000,1,haircare,,,hand
0029992001123,1,skincare,,,hand
3660005170244,1,skincare,,,hand
4008233129518,1,haircare,,,hand
0091639401580,1,skincare,,,hand
8809640731440,1,skincare,,,hand
9856063290008,1,haircare,,,hand
0674986034313,2,haircare,,,hand
8901396368205,1,skincare,,,hand
0813424024305,1,haircare,,,hand
0840026684293,1,skincare,,,hand
4067796180824,3,skincare,,,hand
8901030868702,1,haircare,,,hand
9000100798563,2,haircare,,,hand
8720289263386,2,skincare,,,hand
8719134163100,1,haircare,,,hand
8850722201900,1,skincare,,,hand
3118301003358,1,haircare,,,hand
8720181297601,3,skincare,,,hand
6191428603035,1,skincare,,,hand
0005524455466,1,haircare,,,hand
8906117259633,1,skincare,,,hand
59098812,1,skincare,,,hand
8901088719551,1,skincare,,,hand
8682943404521,1,skincare,,,hand
6136908000522,1,skincare,,,hand
0738678002711,1,skincare,,,hand
0080196306155,1,skincare,,,hand
3760346074512,1,skincare,,,hand
5028197274214,1,skincare,,,hand
4630039535622,2,skincare,,,hand
4006000094175,1,skincare,,,hand
0170000540258,1,skincare,,,hand
8000137018086,1,skincare,,,hand
8901207045813,1,haircare,,,hand
9339341017387,1,haircare,,,hand
8999908450906,1,skincare,,,hand
8004283158122,1,skincare,,,hand
8901030977657,1,skincare,,,hand
6118000120582,1,skincare,,,hand
5410103002095,1,haircare,,,hand
8682631441487,1,makeup,,,hand
7500435242615,1,haircare,,,hand
0022700581139,1,makeup,,,hand
0810006942460,4,haircare,,,hand
6150640575575,1,skincare,,,hand
0850026256154,1,skincare,,,hand
8904417317282,1,haircare,,,hand
8697448180771,1,skincare,,,hand
7630028635170,1,skincare,,,hand
8809563102600,1,skincare,,,hand
8700216208543,1,haircare,,,hand
5748996064006,1,skincare,,,hand
8904401112749,1,skincare,,,hand
4056489965435,2,skincare,,,hand
3253581667149,1,skincare,,,hand
4062300253926,1,skincare,,,hand
0056594018013,1,skincare,,,hand
3600524059156,1,haircare,,,hand
0121750476515,1,skincare,,,hand
8801619052037,1,skincare,,,hand
8017331092019,1,haircare,,,hand
8901148260405,1,skincare,,,hand
0371661829478,1,skincare,,,hand
8053732104500,1,haircare,,,hand
8901030868801,1,skincare,,,hand
3600542617741,1,haircare,,,hand
3770010160236,1,skincare,,,hand
3468080009615,1,skincare,,,hand
2900011800034,1,skincare,,,hand
7703819261336,1,makeup,,,hand
5200309852163,1,haircare,,,hand
4305615827469,1,skincare,,,hand
3518646860331,1,skincare,,,hand
7501007533971,1,skincare,,,hand
8906087779292,1,skincare,,,hand
59095552,3,skincare,,,hand
7322541498775,1,skincare,,,hand
8720181458972,1,haircare,,,hand
3600551125268,1,skincare,,,hand
8720964891781,1,skincare,,,hand
3770012998288,1,skincare,,,hand
3610340670978,8,haircare,,,hand
8929991741728,1,skincare,,,hand
8001841425375,1,haircare,,,hand
0018787231203,1,skincare,,,hand
3258561660127,1,skincare,,,hand
0018787243459,1,skincare,,,hand
8902979029025,3,haircare,,,hand
7791293046365,1,haircare,,,hand
4066447231250,1,skincare,,,hand
8436097096688,3,skincare,,,hand
0673914243902,1,haircare,,,hand
5045095246976,1,skincare,,,hand
6111271522055,1,skincare,,,hand
0800897003968,3,makeup,,,hand
9000101290875,2,haircare,,,hand
0044386129764,4,makeup,,,hand
8909106028623,1,skincare,,,hand
8901030861703,3,haircare,,,hand
0816007012645,1,skincare,,,hand
3600551151496,1,skincare,,,hand
8002330123666,1,skincare,,,hand
8721073626417,1,skincare,,,hand
3250392343118,1,skincare,,,hand
7310617311851,1,skincare,,,hand
9300607563283,1,skincare,,,hand
8000137011742,1,skincare,,,hand
0012044049891,1,skincare,,,hand
8690530058644,1,skincare,,,hand
8790175490127,1,skincare,,,hand
3600524153465,1,haircare,,,hand
6223004681868,4,skincare,,,hand
8906121801187,1,skincare,,,hand
8904135205243,1,skincare,,,hand
8906087776604,1,skincare,,,hand
0620530540243,1,skincare,,,hand
0192333164525,1,skincare,,,hand
8888202054654,1,skincare,,,hand
6224010520509,1,haircare,,,hand
4550583926700,2,skincare,,,hand
6111040006922,1,skincare,,,hand
8032568303707,1,skincare,,,hand
8886950035048,1,haircare,,,hand
0837524004357,1,skincare,,,hand
8425850039772,1,haircare,,,hand
3337875734837,1,skincare,,,hand
4335619130685,1,skincare,,,hand
7340191139701,1,skincare,,,hand
3612622659374,1,skincare,,,hand
8909106013087,1,haircare,,,hand
3564706517004,1,haircare,,,hand
0079656024326,1,skincare,,,hand
3337875597364,1,skincare,,,hand
22386939,1,skincare,,,hand
3600551125206,1,skincare,,,hand
3600551143248,1,skincare,,,hand
3600542624909,1,skincare,,,hand
3600551143231,2,skincare,,,hand
8809373570026,2,skincare,,,hand
8007674851015,1,haircare,,,hand
7798121272903,1,skincare,,,hand
3574661608549,1,skincare,,,hand
3760211481414,2,skincare,,,hand
3700343046082,1,skincare,,,hand
3700343046112,1,skincare,,,hand
4056489878117,1,skincare,,,hand
4067796220520,1,skincare,,,hand
3600542512886,1,skincare,,,hand
4005900370655,1,skincare,,,hand
4005900370716,1,skincare,,,hand
4005900370556,1,skincare,,,hand
0764302211068,1,skincare,,,hand
8004120911514,1,skincare,,,hand
3348901737319,1,makeup,,,hand
6928001831741,1,haircare,,,hand
0198168306239,1,skincare,,,hand
8025796000104,1,haircare,,,hand
5201314185314,1,skincare,,,hand
8680690700835,1,haircare,,,hand
4005900702661,1,skincare,,,hand
4005900602114,1,skincare,,,hand
4006000132303,1,skincare,,,hand
8480024540188,1,skincare,,,hand
8719743407763,1,skincare,,,hand
8906005274076,1,skincare,,,hand
4801010560500,1,skincare,,,hand
3616305953612,1,skincare,,,hand
4005900253668,5,skincare,,,hand
8906065544171,1,skincare,,,hand
59096061,3,skincare,,,hand
0669203926731,2,skincare,,,hand
4059729487926,1,makeup,,,hand
4006000132242,1,skincare,,,hand
5709954015256,1,skincare,,,hand
3600542159623,1,haircare,,,hand
6181001997521,1,skincare,,,hand
4987176230829,1,haircare,,,hand
8414716405028,1,skincare,,,hand
4006000136264,1,skincare,,,hand
7340191125582,1,skincare,,,hand
8002185085126,1,skincare,,,hand
8715342052878,1,haircare,,,hand
4005808223039,3,skincare,,,hand
26315744,1,skincare,,,hand
8720181213847,1,skincare,,,hand
9556171000086,1,haircare,,,hand
3517360020793,2,skincare,,,hand
3468080411234,1,skincare,,,hand
8720181608353,2,skincare,,,hand
8718801819234,1,skincare,,,hand
3574661799797,1,skincare,,,hand
5997001733691,1,skincare,,,hand
0384910427332,1,skincare,,,hand
7340191139626,1,skincare,,,hand
0854102006381,1,haircare,,,hand
3662361001699,1,skincare,,,hand
8905640000521,1,skincare,,,hand
5201263007057,1,skincare,,,hand
4005900480392,1,skincare,,,hand
6223004683190,1,skincare,,,hand
4056489602194,1,skincare,,,hand
8710444221597,1,haircare,,,hand
4260380014592,1,haircare,,,hand
0018787830680,1,skincare,,,hand
3574661774152,1,skincare,,,hand
4600702094008,2,skincare,,,hand
