code,imgid,pred,keyword,strong,product_name_text,generic_name_text
0767332108902,1,skincare,cleanser,True,Prebiotic 4-In-1 MultiCleanser,
0815517026746,1,skincare,cleanser,True,Pure Skin Deep Cleanser with Red Clay,
0687735305046,1,skincare,face wash,True,Wake Up Beautiful Dream Jelly Face Wash,
0880917938852,1,skincare,cleanser,True,Positively Radiant Brightening Facial Cleanser,
0809280149078,1,skincare,cleanser,True,Travel Size Soy Face Cleanser,
3380810427325,1,skincare,cleanser,True,Hydrating Gentle Foaming Cleanser,
0687735302366,1,skincare,face wash,True,Coconut Milk Cream to Foam Face Wash,
0603084512843,1,skincare,face wash,True,SkinActive Micellar Foaming Face Wash,
0850016280015,1,skincare,cleanser,True,Balancing Cleanser: Oil Control,
0687735302793,1,skincare,face wash,True,Rose Kombucha Flower Powered Face Wash,
3380810427318,1,skincare,cleanser,True,Purifying Gentle Foaming Cleanser,
0687735301727,1,skincare,face wash,True,Kale Detox Deep Cleaning Face Wash,
3605971634321,1,skincare,cleanser,True,Clearly Corrective Brightening Exfoliating Daily Cleanser,
0687735303905,1,skincare,face wash,True,Cosmic Hemp Balancing Face Wash,
0578303697260,1,skincare,cleanser,True,Makeup Melt Jelly Cleanser,
0702685964737,1,skincare,face wash,True,Purifying Face Wash,
0651473710028,1,skincare,cleanser,True,Vitamin C Ester Citrus Brightening Cleanser,
0717334136052,1,skincare,cleanser,True,A Perfect World Antioxidant Cleanser with White Tea,
0816645029012,1,skincare,cleanser,True,Gentle Gel Cleanser,
5045096475795,1,skincare,cleanser,True,The Fab Pore Purifying Foam Cleanser,
0676280041783,1,skincare,cleanser,True,CBD Clean Sweep Foaming Facial Cleanser,
0182289000046,1,skincare,face wash,True,Glacial Face Wash,
0846733031467,1,skincare,face wash,True,Sugar Rush - Mini Squeezy Clean Face Wash,
0651473705673,1,skincare,cleanser,True,High Potency Classics Nutritive Cleanser,
0701853046145,1,skincare,face wash,True,Travel Size Checks and Balances Frothy Face Wash,
0794628317960,1,skincare,face wash,True,Fantastic Face Wash,
7602005480745,1,skincare,cleanser,True,Pore Cleaner Foam Cleanser,
0651473707714,1,skincare,cleanser,True,Acne Relief Gentle &amp; Soothing Cleanser,
3605971482144,1,skincare,cleanser,True,Cucumber Herbal Conditioning Cleanser,
0609332599901,1,skincare,cleanser,True,Holy Hydration! Daily Cleanser,
8809370696286,1,skincare,cleanser,True,Clean It Zero Foam Cleanser,
0182289000985,1,skincare,face wash,True,Travel Size Glacial Face Wash,
0813424023070,1,skincare,cleanser,True,Ultra Hydrating Green Juice Cleanser,
0846733034703,1,skincare,face wash,True,Sugar Rush - Squeezy Clean Face Wash,
0809280138300,1,skincare,face wash,True,Travel Size Sugar Strawberry Exfoliating Face Wash,
8809598451926,1,skincare,cleanser,True,Hydrium Triple Hyaluronic Moisturizing Cleanser,
0810022912010,1,skincare,cleanser,True,Calm On Foaming Cream Cleanser,
0609332822177,1,skincare,cleanser,True,SuperClarify Cleanser,
0808144295005,1,skincare,cleanser,True,Cryosea Firming Icy-cold Cleanser,
0689551340072,1,skincare,cleanser,True,The Balance pH Balancing Gel Cleanser,
0651986704897,1,skincare,cleanser,True,Hangover Wash The Day Away Gentle Foaming Cleanser,
0687735304469,1,skincare,cleanser,True,Vegan Cream Creamy Gel Cleanser,
0289841361833,1,skincare,face wash,True,Working Man&#39;s Face Wash,
0814627025007,1,skincare,cleanser,True,Melt Away Vitamin C Triple Action Cleanser,
0869519000020,2,haircare,pomade,True,Reuzel Hollands finest pomade,
7502245181474,2,skincare,serum,True,serum,
8809080823408,2,skincare,ampoule,True,EGF Collage Ampoule,
3760175170041,1,skincare,savon,True,Savon au lait d'ânesse,savon
3380810427332,1,skincare,cleanser,True,Soothing Gentle Foaming Cleanser,
3614229376777,1,skincare,cleanser,True,Nature In A Jar Gentle Detoxifying Cleanser With Agave,
0180510400122,1,skincare,micellar,True,Kiwi &amp; Pomegranate Micellar Cleansing Water,
3605975080865,1,skincare,cleanser,True,Ultra Facial Oil-Free Cleanser,
5203069091056,1,skincare,cleanser,True,Travel Size Greek Yoghurt Foaming Cream Cleanser,
0666151010734,1,skincare,cleanser,True,Travel Size Skin Resurfacing Cleanser,
0815921016876,1,skincare,cleanser,True,Tomatoes Detoxifying Charcoal Cleanser,
0651043300482,1,skincare,cleanser,True,Clear Genius Clarifying Gel Cleanser,
0813920019126,1,skincare,cleanser,True,DeliKate Soothing Cleanser,
4511413519479,1,skincare,face wash,True,Face Wash Powder,
0735379340012,1,skincare,face wash,True,Refreshing Face Wash,
0302990220506,1,skincare,cleanser,True,Daily Refreshing Cleanser,
0682223020463,1,skincare,cleanser,True,Acne Remedy Balancing Foam Cleanser,
0717897060771,1,skincare,cleanser,True,SkinSoak Foaming Cleanser,
0722301639207,1,skincare,cleanser,True,Watermint Gin Daily Face Cleanser,
0813920016217,1,skincare,cleanser,True,Travel Size ExfoliKate Cleanser Daily Foaming Wash,
0852569003561,1,skincare,micellar,True,Peach &amp; Papaya Micellar Cleansing Water,
0651473710691,1,skincare,cleanser,True,Hypoallergenic CBD Sensitive Skin Therapy Gentle Cleanser,
0874316000630,1,skincare,cleanser,True,White Tea Purifying Cleanser,
0785364010352,1,skincare,cleanser,True,Travel Size Glycolic Foaming Cleanser,
0810016292548,1,skincare,cleanser,True,Sea Minerals + Collagen Facial Cleanser,
0689574962282,1,skincare,cleanser,True,No Makeup Easy Rinse Makeup-Removing Cleanser,
0885302032887,1,skincare,cleanser,True,Dr. Andrew WEIL for Origins Mega-Mushroom Skin Relief Micellar Cleanser,
0810425035873,1,skincare,cleanser,True,Magic Gel-to-Milk Cleanser,
0855275007106,1,skincare,micellar,True,Micellar Cleansing Water,
8806190718730,1,skincare,cleanser,True,Namaste Kitten Clarifying Cannabis Sativa Hemp Seed Oil Cleanser,
3337875674942,1,skincare,micellar,True,Pureté Thermale Mineral Micellar Water for Sensitive Skin,
0688941763491,1,skincare,face wash,True,Travel Size Sea Foam Complete Face Wash,
0811748035014,1,skincare,cleanser,True,Watermelon Super Fresh Facial Cleanser,
0302993921288,1,skincare,cleanser,True,Travel Size Gentle Skin Cleanser,
3614229839456,1,skincare,cleanser,True,Purity Made Simple One-Step Facial Cleanser with Turmeric Extract,
5051167917576,1,skincare,cleansing balm,True,Pro-Collagen Cleansing Balm,
3605971307928,1,skincare,cleansing oil,True,Midnight Recovery Botanical Cleansing Oil,
0641628501731,1,skincare,cleansing balm,True,Pro-Collagen Rose Cleansing Balm,
8809653230879,1,skincare,cleansing oil,True,Pore Cleansing Oil - PHA,
5045098699724,1,skincare,cleansing balm,True,Glow Your Mind Nourishing Cleansing Balm,
0602573665466,1,skincare,cleansing oil,True,Cleansing Oil,
0641628001736,1,skincare,cleansing balm,True,Travel Size Pro-Collagen Cleansing Balm,
0887167222243,1,skincare,cleansing balm,True,Advanced Night Micro Cleansing Balm,
0729238119895,1,skincare,cleansing oil,True,Perfect Cleansing Oil,
0716170225418,1,skincare,cleanser,True,Soothing Cleansing Oil Face Cleanser,
8809115025937,1,skincare,cleansing oil,True,Gentle Black Deep Cleansing Oil,
0857334005788,1,skincare,cleanser,True,Oil to Milk Cleanser,
0785364010178,1,skincare,cleansing oil,True,Cleansing Oil,
3605972076168,1,skincare,cleanser,True,Cannabis Sativa Seed Oil Herbal Cleanser,
8809653230930,1,skincare,cleansing balm,True,Pore Cleansing Balm - AHA,
8809448637357,2,skincare,cleansing oil,True,Pore Cleansing Oil - BHA,
3760239240987,1,skincare,cleansing oil,True,Solid Cleansing Oil,
0834893006067,1,skincare,cleansing oil,True,STEM CELLULAR Cleansing Oil,
0814627025137,1,skincare,cleansing oil,True,Bare Face Beauty Skin-Hydrating Cleansing Oil,
0792850894099,1,skincare,cleansing oil,True,Facial Cleansing Oil,
0850003721378,1,skincare,cleanser,True,Gel Balm Cleanser,
8809427864293,1,skincare,cleansing oil,True,Black Sugar Perfect Cleansing Oil,
8809653230947,1,skincare,cleansing balm,True,Pore Cleansing Balm - PHA,
0819793010253,1,skincare,cleansing oil,True,Olive &amp; Rosehip Face Cleansing Oil,
0670367935507,1,skincare,cleansing oil,True,Anti-Aging Cleansing Oil Makeup Remover,
0717334221499,1,skincare,cleansing oil,True,Modern Friction Cleansing Oil with Radiance-Boosting White &amp; Purple Rice,
8809532446759,1,skincare,cleansing oil,True,Mineral Pink Salt Deep Cleansing Oil,
0819793010291,1,skincare,cleansing oil,True,Olive &amp; Tea Tree Cleansing Oil,
8809255783865,1,skincare,cleansing oil,True,Black Cleansing Oil,
0888265602036,1,skincare,cleansing oil,True,Truffle Therapy Cleansing Oil,
0794866353386,1,skincare,cleansing oil,True,Argan Cleansing Oil,
3605972264602,1,makeup,foundation,True,Bye Bye Foundation Oil-Free Matte Full Coverage Moisturizer with SPF 50+,
3605972298522,1,skincare,serum,True,Hello Results Wrinkle-Reducing Daily Retinol Serum-in-Cream,
8719189416398,1,skincare,shower gel,True,Marcel's Green Soap Shower Gel &quot;Argan & Oudh&quot;,
3574661601618,3,skincare,gel douche,True,Gel douche énergisant Orange Pamplemousse,
3538396120509,1,skincare,gel douche,True,Gel douche tonifiant verveine bio et citron,
0816218026530,1,skincare,sunscreen,True,Unseen Sunscreen,
3760189190042,2,skincare,savon,True,savon bio,
6923700934472,1,skincare,essence,True,Revitalift crystal micro essence,
8002410009613,2,haircare,shampoo,True,Doccia shampoo energizzante con cedro & zenzero,
4036221432302,1,skincare,toning,True,XSmall Vivifying Toning Lotion,
8710847935961,1,haircare,conditioner,True,Planet Marine Moisture Conditioner,
5414635102292,2,makeup,maquillage,True,crayons de maquillage,
4710363803960,2,makeup,makeup remover,True,Makeup remover,
3600522356868,2,skincare,serum,True,aqua serum,
8682232500248,1,skincare,savon,True,Savon au safran,
3770022269019,2,skincare,savon,True,Savon liquide pour mains,
3770022038011,2,skincare,gel douche,True,Gel douche écologique et bio,
0071249263907,2,skincare,cleanser,True,Extreme Cleanser,
3253581373422,1,skincare,deodorant,True,Citrus Verbena Stick Deodorant,
8710847949470,1,haircare,shampoo,True,LOVE BEAUTY AND PLANET Shampooing Solide Vague Volumisante Eau de Coco & Fleur de Mimosa 90g,Shampooing Solide
3605972154842,1,makeup,primer,True,Oil Free Makeup Primer,
0098132562954,1,makeup,foundation,True,Performance Wear Liquid Foundation,
4010355473028,2,skincare,serum,True,vital serum,
7611916001420,3,skincare,deodorant,True,Deodorante limone,
0187132005209,1,haircare,shampoo,True,Everyday Shea Shampoo Lavender,
0022400006758,2,haircare,conditioner,True,Light Moisture Conditioner Pro Pure,
3350033678453,1,skincare,gel douche,True,Gel Douche Fleur d'Oranger,
8717163714355,1,skincare,gel douche,True,Dove Gel Douche Soin à l'Huile d'Amande Lot 2x400ml,Gel Douche
10881105,2,skincare,sheet mask,True,fruits face sheet Mask,
4809010740038,1,skincare,toner,True,rdl toner,
8717163699249,1,skincare,gel douche,True,Love Beauty And Planet Gel Douche Pluie Rafraîchissante 400ml,Gel Douche
8717163699270,1,skincare,gel douche,True,Love Beauty And Planet Gel Douche Cascade Détox 400ml,Gel Douche
59081463,1,skincare,savon,True,Schmidt's Savon Rose et Vanille,Savon
8717163889947,11,skincare,gel douche,True,Love Beauty And Planet Gel Douche Femme Aurore Éclatante 400ml,Gel Douche Aurore éclatante 400ml
6111103001161,1,skincare,savon,True,Savon liquide,
8710847951237,1,skincare,gel douche,True,Love Beauty And Planet Gel Douche Femme Hydratation Radieuse 400ml,Gel Douche
4897099080930,1,skincare,eye cream,True,eye cream,
3600541599048,1,haircare,shampoo,True,Shampooing sec purifiant,
3770005872427,1,skincare,gel douche,True,Gel douche pulpe exotique,
8717163924167,1,haircare,shampoo,True,Love Beauty And Planet Shampooing Aurore Éclatante 400ml,Shampooing Femme
8710447365649,1,haircare,masque cheveux,True,Love Beauty And Planet Masque Cheveux Eclosion de couleur,Masque Cheveux
59081487,1,skincare,savon,True,Schmidt's Savon Cèdre et Genévrier,Savon
12162314055800013,1,skincare,hand cream,True,hand cream,
3660005761855,2,skincare,gel douche,True,Gel Douche Parfumé,
3700155352920,2,makeup,maquillage,True,Palette Maquillage,
5346474760138,1,makeup,lipstick,True,mate lipstick,
15812278,1,skincare,serum,True,biome balancing repair serum,
4005900855848,1,skincare,deodorant,True,Dark Forest Deodorant,
0764302204183,1,haircare,conditioner,True,Shea moisture daily hydration conditioner,
42419488,1,skincare,deodorant,True,Deodorant,
4800888209603,1,skincare,deodorant,True,deodorant,
5726512173111,2,haircare,shampoo,True,shampoo,
8935006101630,1,skincare,face wash,True,Face wash,
91911298,1,haircare,conditioner,True,Balm conditioner Pantene Pro-V,
5710404603114,1,haircare,shampoo,True,shampoo anti-frizz,
0071164304112,2,haircare,shampoo,True,hask curl creme moisturizing shampoo,
3660005533902,1,skincare,body lotion,True,Yves Rocher SO Elixir Purple Body Lotion,
8809386880266,1,skincare,hand cream,True,moisture milk hand cream,
3760100183443,2,skincare,gel douche,True,Gel douche karité Evoluderm,
4007547203037,1,skincare,savon,True,Savon détachant au fiel,
3263855988399,1,skincare,savon,True,savon enrichi en lait,
4058172784989,1,haircare,shampoo,True,TROCKEN SHAMPOO,
4680012390113,1,skincare,shaving,True,Shaving cream,
3700281702774,1,skincare,face wash,True,face wash,
8809568743938,1,haircare,shampoo,True,Shampoo,
9000100663410,1,haircare,shampoo,True,Ultimate reapair strenght shampoo,
5901887036388,1,skincare,hand cream,True,ziaja hand cream,
6932874125364,2,skincare,essence,True,vibrant glamour essence liquid,
3760100682694,3,skincare,lait corps,True,Lait corps argan Evoluderm,
4001638526708,1,skincare,body butter,True,Weleda Skin food body butter,
8809598453661,1,skincare,cleanser,True,salicylic acid daily gentle cleanser,
5060120167620,6,haircare,shampoo,True,Restoring clay shampoo,
0764302204213,5,haircare,leave-in,True,daily hydration leave-in treatment,
7290011521806,1,haircare,shampoo,True,Shampoo hidratante,
3600540044921,2,skincare,serum,True,ciracle pore serum,
3600531411152,1,makeup,lipstick,True,Maybelline superstay matte lipstick,
4010355507280,3,skincare,serum,True,Rough Nature Bartserum,
0820645226050,2,haircare,hair oil,True,Black Vanilla Hair Oil-Amazon,
8904256002479,2,skincare,body lotion,True,Nivea Body Lotion,
0602989879747,3,makeup,eyeshadow,True,Return of The Jet Eyeshadows: Book 4,
0852200005008,1,skincare,face wash,True,face wash,
3264680023323,1,skincare,serum,True,super serum,
0682353010211,1,makeup,lip liner,True,eye & lip liner pincle,
4032061211831,1,skincare,body butter,True,Relaxing Body Butter,
6971710950746,2,skincare,body lotion,True,rose body lotion,
3567730300161,1,haircare,shampoo,True,Shampooing spécifique bio capilargil,
4792081019762,1,skincare,body lotion,True,vaseline body lotion,
3600523330034,1,skincare,micellar,True,Micellar water,
91158985,2,haircare,shampoo,True,shampoo,
3596200062117,4,skincare,lait corps,True,Skin Food Lait Corps,
4260365850566,1,skincare,body lotion,True,Coconu Body Lotion,
6151013000205,5,haircare,hair cream,True,Beautiful you miracle hair cream,
6412600835083,1,skincare,serum,True,Overnight care LASH & EYEBROW SERUM,
3474636857845,1,haircare,shampoo,True,shampoo,
6412600834659,5,makeup,foundation,True,BLUR 16H LONGWEAR FOUNDATION,
3661163405865,1,skincare,deodorant,True,Natural Vitality Perfumed Deodorant Spray,
5059605477538,3,haircare,conditioner,True,Aloë Vera Conditioner Bar,
7791001009668,2,haircare,shampoo,True,"Champú con extracto de oliva, Eco certificado, Bio amigable",Shampoo
8714100917541,1,haircare,shampoo,True,Shampoo,
3700593603936,1,skincare,savon,True,Persavon lessive 0%,
8720354199138,1,skincare,shower gel,True,Peach shower gel,
4056489424147,2,haircare,shampoo,True,Anti Dandruff Shampoo,
3612622861333,3,haircare,shampoo,True,Shampoo Ultra Suave Água de Coco,
5701058006048,1,skincare,body lotion,True,Body Lotion Wild Lemongrass,
8712561036276,2,haircare,shampoo,True,Dove shampoo,
0877917005295,2,skincare,serum,True,Serum Eclaircissant,
3355313146530,1,haircare,shampoo,True,shampoo ma Provence argile verte,
3596200062063,2,skincare,lait corps,True,Lait corps hydration,
4015000718479,1,skincare,deodorant,True,bac Deodorant Classic Men,
8710447365724,1,haircare,shampoo,True,Droogshampoo,
6221155062345,2,haircare,shampoo,True,Honey Anti-Breakage Shampoo,
7640163065473,1,skincare,liquid soap,True,Hand Nourishing Liquid Soap,
5037378010220,2,skincare,cleanser,True,gental skin cleanser,
3614226150356,1,makeup,concealer,True,Concealer,
3600523902026,2,skincare,serum,True,Frizz killer serum,
8904035417487,2,skincare,lip balm,True,joy lip balm,
8906028061196,1,makeup,eyeliner,True,Eyeliner,
3010351753064,1,skincare,savon,True,savon surgras,
6264707004578,1,skincare,booster,True,age control booster,
8718537746453,1,skincare,hand cream,True,Sensitive hand cream,
6903072375486,1,makeup,lipstick,True,lipstick,
6955545460854,2,makeup,blush,True,Blush Kit,
4005900098313,2,skincare,body lotion,True,body lotion,
5998889508432,2,haircare,shampoo,True,Kallos Keratin Shampoo,
3282770148282,1,haircare,shampoo,True,shampooing dermo-protecteur extra-doux,
8021983812680,2,haircare,shampoo,True,Fisio Shampoo,
8710447334621,1,skincare,micellar,True,sensitieve skin micellar water,
5060176675148,2,haircare,shampoo,True,Organic virgin coconut oil shampoo,
8057968992214,2,haircare,shampoo,True,shampoo,
90014128,1,haircare,shampoo,True,Shampooing  végan lait de coco cheveux secs,
05886409,1,skincare,antiperspirant,True,Fruity Melon Fresh Infusions Invisible Antiperspirant,
0012044389812,1,skincare,deodorant,True,Timber Deodorant,
0037000789307,1,skincare,deodorant,True,Wilderness Deodorant with Lavender,
0792850157002,1,skincare,lip balm,True,Pomegranate Moisturizing Lip Balm,
6928001839969,1,skincare,essence,True,blossom essence,
0056599671961,1,makeup,makeup remover,True,Gentle Makeup Remover Pads for Sensitive Eyes,
3700256376665,1,skincare,booster,True,Booster with collagen,
0057800814214,1,makeup,nail polish,True,Nourishing Nail Polish Remover,
0884486453358,1,haircare,shampoo,True,redken extreme shampoo,
8809547410196,2,skincare,sunscreen,True,Sunscreen lotion,
4800888223104,1,skincare,cleanser,True,ponds hydrating jelly cleanser,
4059729192189,3,makeup,loose powder,True,Glow Illusion Loose Powder translucent radiance,
3600542418775,1,haircare,shampoo,True,Shampooing démélant,
3563210022523,2,haircare,shampoo,True,Shampooing douche aloé vera bio,
8006540498576,3,haircare,conditioner,True,REPAIR Argan oil vegan conditioner,
8006540497067,8,haircare,shampoo,True,Purify & Hydrate Silicone Free Shampoo,
0750007492185,1,skincare,deodorant,True,deodorant,
8713745109960,2,makeup,eyebrow,True,Eyebrow pencil,
3660005919485,1,makeup,fond de teint,True,Fond de teint perfection Yves rocher Zero defaut,
0810029313957,3,haircare,conditioner,True,Pro-Growth Castor conditioner,
01217285,2,skincare,deodorant,True,old spice fresh deodorant,
8809470122043,2,skincare,ampoule,True,N.M.F AQUARING AMPOULE MASK EX.,
7891033926329,2,makeup,mascara,True,MASCARA ACELERA O CRESCIMENTO,
0022796672001,1,haircare,shampoo,True,Shampoo purifying+ charcoal detox,
0022796972217,3,haircare,conditioner,True,Damage remedy Coconut oil conditioner,
3760099591496,1,skincare,savon,True,Cadum Savon Doux,
8809035140956,1,haircare,hair wax,True,Python Therapy Mart Hair Wax,
8717644384329,1,haircare,shampoo,True,Shampoo Sunsilk Aloe Vera tutti i capelli,
4005900418135,4,skincare,body lotion,True,Body Lotion,
0079400017437,1,skincare,deodorant,True,Sexy Intrigue Invisible Solid Antiperspirant & Deodorant Stick,
3468080082007,7,skincare,savon,True,Savon Surgras extra-doux bio,
7613312377468,2,skincare,mousse à raser,True,Mousse à raser,
4028841133240,2,haircare,shampoo,True,Après-shampooing au Jojoba,
4041700398406,2,makeup,mascara,True,mascara,
3600523329847,3,skincare,micellar,True,Micellar Water,
7798177225557,2,skincare,serum,True,Hyaluronic 4D serum,
0071164371282,1,haircare,shampoo,True,Coconut dry shampoo,
0309970107925,4,makeup,foundation,True,Colorstay Full Cover Foundation,
0079400122681,3,skincare,deodorant,True,Deodorant Extra Fresh,
5060176671560,1,skincare,deodorant,True,Deodorant,
0065743085417,1,haircare,shampoo,True,Hypoallergenic Shampoo,
13958830,1,haircare,shampoo,True,12 reasons shampoo,
8050046480061,1,haircare,shampoo,True,Renovase shampoo,
0065743085080,4,haircare,shampoo,True,Shampoo 2in1 kiwi and avocado,
3600542389204,4,haircare,shampoo,True,Fructis shampoo (watermelon),
03622612,1,haircare,shampoo,True,extra ordinary onion shampoo,
0814655020388,1,skincare,face mask,True,Collagen face mask,
8432583831382,1,skincare,savon,True,Savon,
6052415002012,1,haircare,pomade,True,bergamote pomade,
4066447110548,1,skincare,body lotion,True,Leichte Body Lotion,
7702277869658,1,haircare,shampoo,True,Ultra Nutrit Shampoo Restaura Max,
3245678671139,11,skincare,savon,True,Savon doux à l'huile d'olive,Savon doux à l'huile d'olive
4058172921087,1,haircare,shampoo,True,Shampoo,
4025089075202,1,haircare,shampoo,True,Family repair shampoo,
3605054557707,2,makeup,gloss,True,l'oreal Paris casting creme gloss conditionner,
3522930003823,2,skincare,gel douche,True,thé des vignes gel douche,
7501026006609,2,skincare,savon,True,Savon de coiffeuse à la rose,
7506267923791,1,skincare,savon,True,Savon liquide pour les mains à la mangues,
6001087012768,2,skincare,toner,True,Flawless radiance refreshing toner,
6971764151083,1,haircare,hair wax,True,Hair wax,
8809738316511,1,skincare,body lotion,True,Lavendar Hand and Body Lotion,
4103040392015,1,haircare,shampoo,True,SebaMed Every-Day Shampoo,
3600522230953,1,haircare,conditioner,True,Elvive Colour Protecting Conditioner,
3600520433424,1,haircare,shampoo,True,Elvive colour protect shampoo,
8717163924174,1,haircare,shampoo,True,Love Beauty and Planet Après-Shampooing Aurore Éclatante 400ml,Après-Shampooing
0061972002362,1,makeup,blush,True,CG cheekers blush,
0052800674875,2,haircare,shampoo,True,Shampoo,
6001087003537,1,haircare,shampoo,True,Organics shampoo,
60023834,2,skincare,deodorant,True,Men 48H Deodorant,
4021457619771,1,haircare,shampoo,True,Lavera Glanz Shampoo,
8720604312447,1,skincare,sheet mask,True,FACIAL SHEET MASK,
8022297064253,1,haircare,shampoo,True,shampoo,
8961014003284,1,haircare,shampoo,True,Shampoo,
3494800017363,1,skincare,body lotion,True,body lotion,
8690239035168,1,makeup,nail polish,True,Nail polish remover,
5901887023111,2,skincare,body lotion,True,Cocoa Butter Body Lotion,
3549620008388,1,haircare,shampoo,True,Shampooing karité,
8717163648667,3,skincare,shower gel,True,Ice chill shower gel,
8710908657092,1,skincare,bar soap,True,Dove baby bar soap,
11046240,1,skincare,body lotion,True,Moisture blend body lotion,
4806520632099,1,skincare,cleanser,True,Marine caviar facial cleanser,
8690131100490,1,skincare,hand cream,True,hand cream farmasi naturelle sea therapy,
3859892751197,1,skincare,hand cream,True,oliva hand creame with lavander,
3574660527452,1,skincare,body lotion,True,Deep Moisture Body Lotion,
7898582394128,3,haircare,shampoo,True,Génoma ortho reconstruction shampoo,
3286010064615,2,haircare,shampoo,True,Shampooing Anti-pelliculaire,
3264680023279,2,skincare,nettoyant,True,Poudre de noyaux - masque nettoyant,
5017634005979,1,haircare,conditioner,True,John Frieda FRIZZease Dream Curls Conditioner,
0058738999394,1,skincare,nettoyant,True,Lingettes nettoyantes,
4010355306494,1,haircare,shampoo,True,Nutri-Care Shampoo Bio Mandel,
3600522713203,1,haircare,shampoo,True,"Elvive, extraordinary oil shampoo",
4084500910119,1,haircare,shampoo,True,Golden Raspberry and Mint Shampoo,
0022796170514,1,haircare,shampoo,True,Nourish & moisture   coconut milk shampoo,
8003510028191,1,haircare,shampoo,True,bagno doccia shampoo al tè verde,
20250904,2,haircare,shampoo,True,cien shampoo pro vitamin,
5601182015001,2,haircare,shampoo,True,Shampoo,
5011321595200,1,haircare,shampoo,True,Shampoo,
7891150062788,1,haircare,shampoo,True,Shampoo ritual de crecimiento,
0056100020561,1,haircare,shampoo,True,Head and Shoulders Classic Clean Shampoo,
0883484002476,3,haircare,shampoo,True,Pert Shampoo and conditioner,
0022400525761,5,haircare,shampoo,True,Tresemme Shampoo coconut milk and aloe vera,
7804920018779,1,haircare,shampoo,True,Shampoo ballerina,
7501022103173,1,haircare,shampoo,True,baby shampoo,
7610067472073,1,haircare,shampoo,True,Shampoo care,
3600523597468,1,haircare,shampoo,True,Elvive Dream Lengths Restoring Shampoo,
0079400313416,1,haircare,shampoo,True,Dove Shampoo,
0065743085684,1,haircare,shampoo,True,Argan Oil Therapy Shampoo,
8436533671004,1,haircare,shampoo,True,India shampoo,
4902430267724,1,haircare,shampoo,True,Shampoo,
3600542040037,3,haircare,shampoo,True,Shampoo,
0079400470799,1,haircare,shampoo,True,Shampoo,
8719281041313,1,haircare,shampoo,True,Shampoo,
4045612007630,1,haircare,shampoo,True,Festes Shampoo,
0022796940919,1,haircare,shampoo,True,Nourishing coconut milk shampoo,
400246592473000799,1,haircare,shampoo,True,Hemp Castor Oil Shampoo,
7709990584561,1,haircare,shampoo,True,Shampoo Hidratante Coco,
6937854918035,1,haircare,shampoo,True,shampoo Vrizz,
7899572810826,1,haircare,shampoo,True,Shampoo Chá Latte,
4800888169693,1,haircare,shampoo,True,Sunsilk shampoo,
8033331430019,1,haircare,shampoo,True,Liperol Olio shampoo,
0079400478863,2,skincare,body wash,True,"Suave kids 3 in 1 Shampoo, Conditioner, Body Wash",
6171575941020,1,haircare,shampoo,True,zenential solid shampoo,
9348159000276,1,haircare,shampoo,True,Petway skin care shampoo,
0671570001645,1,haircare,shampoo,True,Aquage Smoothing Shampoo,
0713708451042,2,haircare,shampoo,True,smooth operator shampoo,
4056489586852,1,skincare,shower gel,True,shower gel coconut,
4056489586845,3,skincare,shower gel,True,Shower Gel Melon for a bright Star yo tour day Marca Cien,
8720143126109,1,skincare,lip balm,True,101 Dalmatians Lip Balm Strawberry Scent,
0017000046211,2,skincare,face wash,True,Dial mens body and hair and face wash,
6133630000530,1,skincare,savon,True,Savon Liquide Main Amir,
0071249214817,1,makeup,fond de teint,True,fond de teint,
0035000996312,1,skincare,deodorant,True,"Speed Stick Zero Deodorant for Men, Fresh Woods",
4610082710894,1,skincare,hand cream,True,Hand cream ?8B0B5,
3245678090480,4,skincare,lait corps,True,Lait corps hydratant nourrissant,Lait corps hydratant nourrissant
8480000226327,5,skincare,serum,True,Serum oil Curl Perfect,
0810020173697,1,skincare,body lotion,True,SPF 50+ Body Lotion,
8006540438794,1,skincare,micellar,True,micellar purify & nourish,
7441115001408,1,haircare,shampoo,True,h5 ZERO Shampoo,
22307101,1,skincare,antiperspirant,True,antiperspirant magnolia,
0829576999873,2,makeup,nail polish,True,nail polish remover,
5057566076609,1,makeup,primer,True,primer,
8714100016961,1,skincare,gel douche,True,AXE Gel Douche Homme Provocation Lot 6 X 400ML(dont 2 offerts),Gel Douche Homme
3700538600501,1,skincare,savon,True,savon,
7331162255100,1,haircare,shampoo,True,shampoo dandruff treatment,
4005900910226,1,haircare,shampoo,True,Haarmilch Shampoo,
7502260490544,1,haircare,shampoo,True,Mora azul shampoo matizador,
5765228835807,5,haircare,shampoo,True,Shampoo no perfume,
4008890006429,1,haircare,shampoo,True,ANTI SCHUPPEN SHAMPOO,
0041220963522,1,skincare,body lotion,True,lavender & vanilla body lotion,
5000174149944,1,haircare,shampoo,True,Shampoo,
4250947564226,2,makeup,blush,True,mosaic blush,
4005900709394,1,haircare,shampoo,True,Shampoo,
4015100213324,1,haircare,shampoo,True,Shampoo,
5000174244823,1,skincare,antiperspirant,True,Antiperspirant cream stick,
3701154700941,2,skincare,deodorant,True,Deodorant protection 12h,
4305615808901,1,haircare,shampoo,True,Nutricare Shampoo,
3770015082007,1,haircare,shampoo,True,Shampooing Solide au Ricin,
7640163065589,1,haircare,shampoo,True,Prija shampoo,
